mass,bin,nevt_ASYM,nevtup_ASYM,nevtdown_ASYM,nevtupup_ASYM,nevtdowndown_ASYM,nevtobs_ASYM,nevtobs_TOY,nevtobserr_TOY
16.6,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9115462180000002,0.04558874742
16.6,Lxy1.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.957648148,0.03625809642
16.6,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.906011434,0.04164905742
16.6,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9166531030000002,0.044150316210000005
16.6,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.997412242,0.06148799100000001
16.6,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.93535732,0.03974397708
16.6,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.867766993,0.050350383719999996
16.6,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,3.016611024,0.04624965444
16.6,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9798008695,0.036919213695
16.6,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9481180719999998,0.039773188439999996
16.6,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9206756215,0.054177165315
16.6,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9060883060000005,0.033211586700000004
16.6,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9274503894999997,0.04622778342
16.7,Lxy0.2_11.0_pt0_Inf_2isomu,4.16457876,6.688050480000001,2.6383824,10.29466944,1.6917175200000003,4.051742280000001,4.407177192000001,0.06380737008000001
16.7,Lxy0.2_11.0_pt0_Inf_012isomu,8.682279345,12.904501455,5.98998573,18.558923445,4.375301445,6.71992335,7.3385800771500005,0.08919422586
16.7,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9524131,0.05193244602
16.7,Lxy0.2_11.0_pt25_Inf_2isomu,2.9883,5.0845924500000015,1.81001331,8.25846588,1.21384746,3.73657032,3.915151128,0.05982397302
16.7,Lxy0.2_11.0_pt25_Inf_012isomu,7.7500691999999995,11.61118152,5.34692898,16.84131804,3.90519954,7.20323298,7.735605497999999,0.12680644662
16.7,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.83600026,0.05983216812
16.7,Lxy1.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.774613933,0.09220266783
16.7,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.91652368,0.05858626517999999
16.7,Lxy1.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.6891402264999997,0.15905961981
16.7,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.936164476,0.05847114936
16.7,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.916884061,0.038774576295
16.7,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.89605651,0.03881440242
16.7,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.903474658,0.0574877643
16.7,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9595150585,0.068650533315
16.7,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.936375874,0.034395031140000004
16.7,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.932550712,0.048038686605000006
16.7,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.95178871,0.04275697512
16.7,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.872540125,0.034303229415000004
16.7,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9169849119999998,0.03585463823999999
16.7,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.959688277,0.040465958715
16.8,Lxy0.2_11.0_pt0_Inf_2isomu,3.8436,6.2412376799999985,2.43761112,9.73045776,1.62161484,3.3304794,3.8010705660000004,0.02487923844
16.8,Lxy0.2_11.0_pt0_Inf_012isomu,8.43256494,12.58358247,5.79519198,18.157041,4.21209882,7.84183356,8.85176667,0.18039564108000006
16.8,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8955974319999997,0.04259596887
16.8,Lxy0.2_11.0_pt25_Inf_2isomu,2.9532000000000003,5.0484954,1.79495496,8.21225856,1.18807236,3.4753257600000005,3.6252892560000003,0.08272681032000001
16.8,Lxy0.2_11.0_pt25_Inf_012isomu,7.503426899999997,11.27161494,5.140072079999999,16.412435864999996,3.7225084949999987,8.199103904999998,8.7979552515,0.13548028855499994
16.8,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.828582112,0.0529984395
16.8,Lxy1.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.85695046,0.049297792635000004
16.8,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.91479406,0.03805010256
16.8,Lxy1.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.928585933,0.041885965485
16.8,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.919579342,0.05166240414
16.8,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9646731205,0.04381966134
16.8,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.6530449000000003,0.07809253517999999
16.8,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.90451243,0.07829490072
16.8,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.939671917,0.022147140015
16.8,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.901130062,0.07016953031999999
16.8,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8145119275,0.057913680824999994
16.8,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.783688864,0.07414265964
16.8,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.750363343,0.07237627078499999
16.8,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.980731018,0.0621337158
16.8,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9349950175,0.060652457775
16.9,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9673483839999997,0.05744406622499999
16.9,Lxy0.2_11.0_pt0_Inf_2isomu,3.2931,5.53767696,2.01702375,8.87720967,1.32481413,2.81362464,3.669995295,0.057448129499999986
16.9,Lxy0.2_11.0_pt0_Inf_012isomu,8.258533155,12.340497645,5.675427855,17.829185085,4.125564675,8.093181509999999,9.023839798500001,0.055302474654000004
16.9,Lxy0.2_11.0_pt25_Inf_2isomu,2.9415,5.04026025,1.74931005,8.1897243,1.1030625,3.0685728,3.42990666,0.07123106985000001
16.9,Lxy0.2_11.0_pt25_Inf_012isomu,7.3476,11.03756472,5.02281936,16.08316164,3.6738,8.18008308,8.832256055999999,0.13251323124000003
16.9,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.93420424,0.046155294060000004
16.9,Lxy1.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.929779216,0.07099725906
16.9,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.6063643780000003,0.06933181769999999
16.9,Lxy1.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9788770375,0.067080018915
16.9,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9179842480000002,0.030443041620000007
16.9,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9259299160000003,0.05059596906
16.9,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,3.01174887,0.06742846698
16.9,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.949117408,0.0404068059
16.9,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.919386106,0.06097599144
16.9,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.968258536,0.04364849813999999
16.9,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9159024895,0.030399654285
16.9,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.8235277780000003,0.02624928966
16.9,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9707935075,0.4602107601
16.9,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.968623678,0.0431914941
16.9,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.969465499,0.05151595176
17.0,Lxy0.2_11.0_pt0_Inf_2isomu,4.32931875,6.9004312500000005,2.79105,10.59538125,1.92811875,2.76474375,2.653196625,0.04211423625
17.0,Lxy0.2_11.0_pt0_Inf_012isomu,8.1738,12.18141414,5.65953912,17.602278300000005,4.15065564,7.80516162,8.353950552,0.10329312798000001
17.0,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.958745626,0.06667416048
17.0,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.1580234595,0.05167492785
17.0,Lxy0.2_11.0_pt25_Inf_2isomu,3.6798,5.86523322,2.2766922600000004,9.21385122,1.56685884,4.22551434,4.791099600000001,0.07789179852000001
17.0,Lxy0.2_11.0_pt25_Inf_012isomu,7.59375,11.39214375,5.228296875,16.5452625,3.85610625,7.6939875,8.353276875,0.07928026875000001
17.0,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.90681859,0.049836309780000004
17.0,Lxy1.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9017755585000002,0.041640957539999995
17.0,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.975004054,0.04389275892
17.0,Lxy1.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.902179735,0.06733388025
17.0,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.725362234,0.07466654232
17.0,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.002800437,0.052724054565
17.0,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.94352497,0.03297289914
17.0,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9279123055,0.04363451001
17.0,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.910412356,0.04730280084
17.0,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9147669460000003,0.039827744775
17.0,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.926632348,0.05932481292
17.0,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.0111726645,0.06863975527499999
17.0,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.93257071,0.0413542533
17.0,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9616321735000004,0.04634595693
17.1,Lxy0.2_11.0_pt0_Inf_2isomu,4.25884497,6.80507343,2.7112539300000003,10.46617833,1.81315902,2.65864941,5.76825531,0.07245084786000001
17.1,Lxy0.2_11.0_pt0_Inf_012isomu,8.82405,13.079889315,6.153010065,18.77404878,4.549680179999998,7.351316054999999,8.6068195371,0.075829120713
17.1,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8878795855,0.066422943405
17.1,Lxy0.2_11.0_pt25_Inf_2isomu,3.62337627,5.876662260000002,2.26736226,9.250635899999999,1.5570520200000002,2.94302322,4.072445376,0.05841615957
17.1,Lxy0.2_11.0_pt25_Inf_012isomu,7.8399,11.73084237,5.39777115,17.004743100000002,3.98110122,7.62508674,8.131152285,0.041289382143
17.1,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.8920399480000003,0.036642384060000005
17.1,Lxy1.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.805985728,0.02175855318
17.1,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.969161782,0.05397548262
17.1,Lxy1.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9494298925,0.04748034563999999
17.1,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9396429339999997,0.04949961041999999
17.1,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.881932417,0.04268719728
17.1,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.851297788,0.07302301896
17.1,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.987226702,0.045647746680000004
17.1,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8384738200000004,0.030613290435000003
17.1,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.920924602,0.05307473496
17.1,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9234278710000003,0.049806670095
17.1,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.939277792,0.04183239714
17.1,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9750662305,0.04622547384
17.1,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.849587386,0.06102253104
17.1,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9444258025,0.044916326910000005
17.2,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.89663305,0.055149510240000005
17.2,Lxy0.2_11.0_pt0_Inf_2isomu,4.16457876,6.662745240000001,2.6035358400000006,10.202574960000002,1.4639703600000002,3.2191584000000004,5.0545350120000005,0.06294616223999999
17.2,Lxy0.2_11.0_pt0_Inf_012isomu,8.71600869,12.954663045,5.98998573,18.671354595,4.3536800699999985,8.415904005,9.458400222,0.070148216079
17.2,Lxy0.2_11.0_pt25_Inf_2isomu,3.5625,5.86280625,2.25399375,9.2603625,1.5447,2.58031875,3.2020035,0.09473934375
17.2,Lxy0.2_11.0_pt25_Inf_012isomu,7.855579799999999,11.73789828,5.41972287,17.005527089999998,3.95836551,7.57177542,7.366479798599999,0.15475257009
17.2,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,3.034675944,0.05361687474
17.2,Lxy1.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8874561625,0.08168791995000001
17.2,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.901514422,0.03559308126
17.2,Lxy1.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.957609655,0.055737671535
17.2,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.98436322,0.032593343639999994
17.2,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9032190460000002,0.041096666520000005
17.2,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9839404239999996,0.04035799218
17.2,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.909069982,0.058617717795
17.2,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.937516309,0.06209960211
17.2,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.911680744,0.04971946433999999
17.2,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9356109055,0.042631189965
17.2,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.928189006,0.055340152799999986
17.2,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.994485949,0.067591975815
17.2,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.957381148,0.06807361524000001
17.2,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.857797306,0.0234191412
17.3,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.9642227560000003,0.05791459607999999
17.3,Lxy0.2_11.0_pt0_Inf_2isomu,4.11759624,6.629005920000001,2.56883208,10.20806208,1.60864752,2.53191768,3.4844691624000004,0.08843090616
17.3,Lxy0.2_11.0_pt0_Inf_012isomu,8.32599009,12.424545045,5.716166445,17.91434502,4.0977288,8.75559069,8.9969105655,0.07647939896849999
17.3,Lxy0.2_11.0_pt25_Inf_2isomu,3.5625,5.86280625,2.2450875,9.2603625,1.53080625,2.60881875,4.119675,0.1059779625
17.3,Lxy0.2_11.0_pt25_Inf_012isomu,7.446729420000001,11.186784180000002,5.090836140000001,16.266493620000002,3.7237356000000013,7.491236220000002,8.041933692000002,0.10782291546000004
17.3,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.958495792,0.07798914234
17.3,Lxy1.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.3312034665,0.049006785554999995
17.3,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.8949034300000003,0.0278987706
17.3,Lxy1.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.987018307,0.037410769305
17.3,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.922404388,0.05726445114
17.3,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9669442075,0.029893086405
17.3,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.8369803780000002,0.02265456276
17.3,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.916460638,0.03975480054
17.3,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9436366960000004,0.032848194015000005
17.3,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.890809996,0.04159044252
17.3,Lxy3.1_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.5528750065000003,0.060513498045
17.3,Lxy7.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,3.0652325639999995,0.2690731398
17.3,Lxy7.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8413992880000003,0.035602560629999995
17.3,Lxy7.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.961801288,0.04074292872
17.3,Lxy7.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9381129505000003,0.031641438465
17.4,Lxy3.1_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.99647056,0.03811755774
17.4,Lxy0.2_11.0_pt0_Inf_2isomu,4.07061372,6.55336776,2.58574596,10.137,1.78086816,2.8022722800000004,3.3960490824000003,0.05087841396000001
17.4,Lxy0.2_11.0_pt0_Inf_012isomu,8.488024695,12.615780105,5.85596763,18.182585025,4.2774097950000005,7.31361825,7.4668575762,0.165765482775
17.4,Lxy0.2_11.0_pt25_Inf_2isomu,3.5274,5.81915178,2.22296748,9.20228112,1.51572378,3.75421182,4.80802257,0.06381560436
17.4,Lxy0.2_11.0_pt25_Inf_012isomu,7.62885,11.430305955,5.263143615,16.601903370000002,3.844177515,6.62947065,7.24265472645,0.07745876558999999
17.4,Lxy1.0_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.956612428,0.05536225349999999
17.4,Lxy1.0_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.8976760539999997,0.027003994289999996
17.4,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.843994948,0.08054225363999999
17.4,Lxy1.0_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.908954503,0.031442044725
17.4,Lxy2.4_11.0_pt0_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.922904056,0.035528893140000004
17.4,Lxy2.4_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.1300390485,0.19562719995
17.4,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,2.958687972,0.0585630114
17.4,Lxy2.4_11.0_pt25_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,3.0137516955000003,0.03840331131
17.4,Lxy3.1_11.0_pt0_Inf_012isomu,1.92465,3.712072455,0.99966321,5.848433955,0.56392245,1.92157056,2.9611895039999996,0.051448589010000004
17.4,Lxy3.1_11.0_pt25_Inf_2isomu,1.9218,3.71426286,0.99818292,5.83977366,0.5630873999999999,1.92160782,3.0105765719999997,0.05404639704
